,User,Text,Date,Favorites,Retweets,Mentions,HashTags,Search Keywords
459,lucyr0man,You have got to be kidding me. Outraged! #Covid_19 #Coronavirustruth #Wuhan #CoronaVirusUpdates,2020-03-30 03:14:52+00:00,0.0,0.0,,#Covid_19 #Coronavirustruth #Wuhan #CoronaVirusUpdates,covid
460,danielsfarr,"@nyknicks why TF is James Dolan getting a COVID test when he feels completely normal, meanwhile people who are dying can’t get a test?? He should donate millions to hospitals in NYC immediately!",2020-03-30 03:12:51+00:00,0.0,0.0,@nyknicks,,covid
461,BillyPrempeh,"This week I just found out that 3 people I know have have relatives that have contracted COVID-19. It's in my city and the threat is getting bigger and bigger. May God have mercy on us. If you think this virus is a hoax, you are mistaken. PLEASE take this seriously! #StayInside",2020-03-30 03:10:33+00:00,9.0,7.0,,#StayInside,covid
462,NicoleGoodkind,"Today the present said between 100,000 and 200,000 covid-19 deaths in the U.S. would mean he did a very good job ",2020-03-30 03:07:36+00:00,0.0,0.0,,,covid
463,katefdp,"Here’s some of what it takes to build a field #hospital for #covid_19 patients in #centralpark from scratch in a matter of days: #know-how, organizational skills, will, muscle, medical expertise, and BIG TRUCKS!… https://www.instagram.com/p/B-V408MnPh2/?igshid=10smm66cpmv0v",2020-03-30 03:03:23+00:00,0.0,2.0,,#hospital #covid_19 #centralpark #know,covid
464,MyDudeK,This alone just made this monday ass feeling weekend good. #Bsb #Fox #LivingRoomConcertForAmerica #Quarantine #CornTeen #covid #MyLifeInTheTimeOfCorona,2020-03-30 03:01:03+00:00,1.0,1.0,,#Bsb #Fox #LivingRoomConcertForAmerica #Quarantine #CornTeen #covid #MyLifeInTheTimeOfCorona,covid
465,JasminSanchezNY,NEWS: Omega Phi Beta Foundation @FoundationOpb Announces Power of Community in the face of COVID-19 Thank you for joining us on Friday for our 1st virtual event. Now join us for our 2nd virtual event. #OPBFoundation #OmegaPhiBetaFoundation #Events #covid19,2020-03-30 02:58:20+00:00,0.0,1.0,@FoundationOpb,#OPBFoundation #OmegaPhiBetaFoundation #Events #covid19,covid
466,CANA_USA_Nurses,"Thank u, during this uncertain time d/t challenges brought by #Covid_19. Front-line healthcare workers are in need of PPE, facing shortages &amp; risking their health and safety treating the growing #of cases. Please donate to our PPE Drive to support Elmhurst Hospital. – at Elmhurst Hospital Center",2020-03-30 02:56:32+00:00,0.0,1.0,,#Covid_19,covid
467,MedicineRemixed,"We just launched a new series called “Inside The Hospital,” where we connect with healthcare workers holding down the front-line of the current COVID-19 pandemic. In our 1st episode, we chop it up with @CSoHoSun, an ER doctor in NYC. Peep the episode: https://anchor.fm/medicineremixed/episodes/Inside-The-Hospital--Fighting-COVID-19-in-NYC-ERs-ft--Calvin-Sun--MD-ec4b90",2020-03-30 02:55:59+00:00,14.0,32.0,,,covid
468,FelipeMora_L,Siempre se los dije hijueputas valorenme e invitenme a una cerveza por qué si voy a morir será con estilo en New York y aquí estoy con síntomas de Covid-19,2020-03-30 02:54:12+00:00,1.0,3.0,,,covid
469,Happy_Rider,Social Distancing #covid_19 #nyc #newyorkcity #leica #leicacamera #leicaphotography #leicacamerausa #leicaphotographer #leicaphoto #leicaworld #leicasociety #streetphotography #streets_storytelling #life_is_street… https://www.instagram.com/p/B-V3u19JRoW/?igshid=slth9udedm7z,2020-03-30 02:53:47+00:00,0.0,0.0,,#covid_19 #nyc #newyorkcity #leica #leicacamera #leicaphotography #leicacamerausa #leicaphotographer #leicaphoto #leicaworld #leicasociety #streetphotography #streets_storytelling #life_is_street,covid
470,ayejperry,My job announced they were beginning layoffs this week. Why did they send an email today with the subject: “Financial Tips through COVID-19”?!,2020-03-30 02:52:47+00:00,0.0,1.0,,,covid
471,kokotayla,France Pushes Chloroquine After 78 Of 80 Patients COMPLETELY Recover From COVID-19 Within Five Days ,2020-03-30 02:41:18+00:00,0.0,0.0,,,covid
472,Skenderbeu__,Deserted streets of New York... #NewYork #pandemic #QuarantineLife #Quarantine #Covid_19 #USA #coronavirus #StayHome #lockdown,2020-03-30 02:41:18+00:00,0.0,0.0,,#NewYork #pandemic #QuarantineLife #Quarantine #Covid_19 #USA #coronavirus #StayHome #StayHome #lockdown,covid
473,smsumayang,"#PSA #COVID2019 #NYC For New Yorkers, text COVID to 692-692 for updates and latest developments. Text COVIDSP for updates in Spanish.",2020-03-30 02:41:17+00:00,0.0,1.0,,#PSA #COVID2019 #NYC,covid
474,brynwebbmd, #clapbecausewecareNYC #UES #Covid_19,2020-03-30 02:41:12+00:00,0.0,4.0,,#clapbecausewecareNYC #UES #Covid_19,covid
475,leogrivera,“Como Quien Pierde Una Estrella – Alejandro Fernández” #QuarantineLife #Quarantine #Covid_19 #CoronaUpdate #StayHome #StayAtHomeAndStaySafe @AlejandroFrndz – at Upper East Side,2020-03-30 02:39:37+00:00,0.0,1.0,@AlejandroFrndz,#QuarantineLife #Quarantine #Covid_19 #CoronaUpdate #StayHome #StayHome #StayAtHomeAndStaySafe,covid
476,MidoriPaxton,There is a lot we can learn from the current #Covid_19 crisis. This is certainly one! Need to flatten the curve not to transgress the #planetary boundary for sustainable future. #naturenow #biodiversity2020 #ClimateAction #decadeofaction #NewDealForNature,2020-03-30 02:35:08+00:00,30.0,70.0,,#Covid_19 #planetary #naturenow #biodiversity2020 #ClimateAction #ClimateAction #decadeofaction #NewDealForNature,covid
477,erikableiberg,"A critical care pulmonologist, Dr. David Price treats COVID-19 patients all day long in NYC. He unpacks the coronavirus crisis in a way that people can understand with simple rules to follow. Well worth the time. I may actually sleep better tonight. ",2020-03-30 02:34:33+00:00,0.0,0.0,,,covid
478,colormecoll29,What I'm Packing for Labor &amp; Delivery During the Covid Pandemic ,2020-03-30 02:31:25+00:00,0.0,0.0,,,covid
479,bklyn_gal63,"""Hydroxychloroquine has been shown to have a 100% effective rate treating COVID-19. Yet Democrat Gretchen Whitmer is threatening doctors who prescribe it. If Trump is for something- Democrats are against it. They're okay with people dying if it means opposing Trump,"" ",2020-03-30 02:31:08+00:00,0.0,3.0,,,covid
480,chefadam247,"Vindaloo is done and now it’s time to eat!!! #vindaloo #curry #spicy #delicious #covid_19killer #chefsofinstagram #chefslife @Bogota, New Jersey https://www.instagram.com/p/B-V0-30FqgFJix49QDfUPwHytkmm_C8zhn6GWc0/?igshid=enpk40jcv2k9",2020-03-30 02:29:45+00:00,0.0,2.0,,#vindaloo #curry #spicy #delicious #covid_19killer #chefsofinstagram #chefslife,covid
481,David_Slotnick,Doctors and nurses are contracting COVID-19 because they don’t have sufficient protective gear. Nurses died this week. https://nypost.com/2020/03/25/worker-at-nyc-hospital-where-nurses-wear-trash-bags-as-protection-dies-from-coronavirus; https://nypost.com/2020/03/29/nurse-who-battled-coronavirus-on-the-front-lines-dies-from-illness-herself,2020-03-30 02:25:43+00:00,0.0,3.0,,,covid
482,melsfernandez_,"we still hate covid, love u shawny :(",2020-03-30 02:19:22+00:00,0.0,2.0,,,covid
483,djheller,If @TheOnion ran this as a joke they’d be excoriated #Covid_19,2020-03-30 02:16:43+00:00,3.0,6.0,@TheOnion,#Covid_19,covid
484,Hairculess,"I have a client who is a nurse and I couldn’t wait to thank him for his work. This is the message he sent (images). Self quarantine day 10. #covid_19, #cuomobrothers, #frontliners @… https://www.instagram.com/p/B-VzJYqBisZO-U3UrXNeP0pZaqgsKD_bVHZH3M0/?igshid=oem3aj300y22",2020-03-30 02:13:43+00:00,1.0,2.0,,#covid_19 #cuomobrothers #frontliners,covid
485,seanr1978,"I don't think he will, even Bernie has been lukewarm on UBI (I'm literally to his left for precisely that reason) - I don't see Biden jumping on that although COVID is changing minds on that even as we speak so there may be hope given enough popular pressure.",2020-03-30 02:13:24+00:00,0.0,1.0,,,covid
486,DrCorriel,"Move over, Ghostbusters of 1984. It’s COVID-Busters 2020. #medtwitter #SoMeDocs #twittermed #coronavirus #COVID #Covid_19 #ContentCreator",2020-03-30 02:12:06+00:00,1.0,7.0,,#medtwitter #SoMeDocs #twittermed #coronavirus #COVID #Covid_19 #ContentCreator,covid
487,iammix24,The FDA issues an emergency use authorization for chloroquine and hydroxychloroquine to treat patients hospitalized with Covid-19- CNN,2020-03-30 02:09:46+00:00,0.0,2.0,,,covid
488,RomeoNjuliette,Covid-19 Update from our team. Please stay safe and healthy until we see each other. @RomeoNjuliette @Romeo &amp; Juliette Laser Hair Removal https://www.instagram.com/p/B-VvsabDn7l/?igshid=185dp5puknfyl,2020-03-30 02:09:07+00:00,0.0,0.0,@RomeoNjuliette,,covid
489,JDOLLA417,Covid-19: I got this shit on smash everyone panicking. Suckas!!!! Dolla: Cool story bro...just like everything else in this world aint shit yours forever its just your turn baybeeeee,2020-03-30 02:04:29+00:00,0.0,0.0,,,covid
490,sheriadidthat,How my aunties and ‘em doing? Still posting Covid conspiracy memes?,2020-03-30 02:02:10+00:00,0.0,1.0,,,covid
491,jayjaymccrae,They not up on this I had to show some love to this young African King @officialsojaboy hit single #Blessed #90dayfiance #90dayfiancebeforethe90days #90dayfiancepillowtalk #Viral #quarantine #covid_19… https://www.instagram.com/p/B-VxB9EF4LQ/?igshid=10j8he1bhluiq,2020-03-30 02:00:45+00:00,0.0,1.0,@OfficialSojaboy,#Blessed #90dayfiance #90dayfiancebeforethe90days #90dayfiancepillowtalk #Viral #quarantine #covid_19,covid
492,FernMallis,"I still can’t believe that Covid 19 claimed the life of Tom Carney, of #CitadelSecurity. Tommy has been at every FashionWeek over 25 years -since the beginning working with tycsanyc Ty Yorio and his brother… https://www.instagram.com/p/B-VxbM4nnep/?igshid=1k9vrrqp4tgc",2020-03-30 01:58:40+00:00,2.0,2.0,,#CitadelSecurity,covid
493,Hemepath_Doc,"US is running the wrong race! It is now estimated that USA will face 100,000 - 200,000 deaths, with millions of cases. Being in NYC here is crazy - I feel even the air in here has COVID-19. #coronavirus #CoronaUpdate #StayHome #CoronaUpdate #Covid_19 #Quarantine #pandemic",2020-03-30 01:57:30+00:00,36.0,68.0,,#coronavirus #CoronaUpdate #StayHome #StayHome #CoronaUpdate #Covid_19 #Quarantine #pandemic,covid
494,ShaunRas31,"It’s important to point out that grocery stores, hospitals, take out restaurants, and a host of other services are running because of people that many Republicans in office believe should NOT earn $15hr. Let that sink in! #Covid_19",2020-03-30 01:51:43+00:00,1.0,1.0,,#Covid_19,covid
495,laurpaigeb,"Wishing a happy birthday to my #HealthcareHero fiancé, @C_Bent, who is spending his bday gettin ready to go back to the city hospital front lines of #Covid_19 at 5am #NYStrong #aKing #MVP",2020-03-30 01:48:47+00:00,0.0,1.0,@C_Bent,#HealthcareHero #Covid_19 #NYStrong #aKing #MVP,covid
496,mollsyvl,"I know we’ve got more important things happening rn, know bc I literally have covid but I mean this seriously: if you are friends with other Mollys like, please stop",2020-03-30 01:46:35+00:00,0.0,5.0,,,covid
497,GayChromatican,#iHeartConcertonFOX don’t wait til the virus hits close to home For it to matter #Covid_19,2020-03-30 01:45:00+00:00,0.0,0.0,,#iHeartConcertonFOX #Covid_19,covid
498,TripLangley,"Found a box I think I can use in lieu of weights, so I guess now I can’t finish unpacking. #lockdown #Covid_19",2020-03-30 01:41:16+00:00,0.0,1.0,,#lockdown #Covid_19,covid
499,leverage_cr,#responsibility #yourmove #letstalk about @marcorubio You're the worst kind of #hispanic politicians. You sellout your people to further your own interest. Had losers like you never enabled @realDonaldTrump we wouldn't be dealing with #Covid_19. #Itstimetodecide #whoweare https://twitter.com/marcorubio/status/1244279416819273729,2020-03-30 01:37:46+00:00,2.0,2.0,@marcorubio @realDonaldTrump,#responsibility #yourmove #letstalk #hispanic #Covid_19 #Itstimetodecide #whoweare,covid
500,maserati_maine,Brides are cancelling their big day. People are dying alone. Funerals of no more than 10 people. Healthcare workers staying away from their family for weeks/months to prevent infecting them with COVID- 19. The list goes on.. Meanwhile there’s SELFISH people on my snap partying..,2020-03-30 01:35:18+00:00,0.0,0.0,,,covid
501,EpicallyHarshed,"My 9 year old Brooklyn Jewish son has become obsessed w/Larry David and Curb Your Enthusiasm. Happy future dating, son. #fallout #Covid_19",2020-03-30 01:34:33+00:00,1.0,30.0,,#fallout #Covid_19,covid
502,AmberAdlerNYC,So emotional right now. A good friend just got out of the hospital. Coming home with an Oxygen tank. #Covid_19,2020-03-30 01:33:38+00:00,1.0,6.0,,#Covid_19,covid
503,ShaunRas31,Please pray! #Covid_19,2020-03-30 01:32:08+00:00,0.0,0.0,,#Covid_19,covid
504,sabredutch,"3/3 system. Observations NYC metro population 18.8 million NYC population 8.6 million Israel population 8.7 million NYC COVID cases 59,513 NYC COVID death 800+ COVID cases 4,247 COVID death 15 50-60% of hospitalized are Orthodox Jews who refuse to stay home rules .",2020-03-30 01:27:57+00:00,0.0,0.0,,,covid
505,Esacarat,A positive side to Covid is getting time to bond with loved ones. Just realized I had never seen my dad play basketball before ,2020-03-30 01:26:49+00:00,0.0,7.0,,,covid
506,sabredutch,1/3 &amp; COVID19 3.29.20 1. Monday a pilot : COVID test @grocery store,2020-03-30 01:25:59+00:00,0.0,0.0,,,covid
507,TeresaPesek,"Created my childhood dish, a one pot rice porridge dinner w ground turkey & collard greens, as they were the only options at the market. #QuarantineKitchen #Covid_19",2020-03-30 01:21:18+00:00,0.0,4.0,,#QuarantineKitchen #Covid_19,covid
508,mike_phillippi,@realDonaldTrump you need to thank #EltonJohn and the rest of these singers for doing their part to help raise money for #Americans battling the #CoronaVirus #iHeartConcertonFOX #iHeartLivingRoomConcert #Trump #Covid_19,2020-03-30 01:19:11+00:00,0.0,0.0,@realDonaldTrump,#EltonJohn #Americans #CoronaVirus #iHeartConcertonFOX #iHeartLivingRoomConcert #Trump #Covid_19,covid
509,mcmlxxxvi1986,ITS MY BOYS! The backstreetboys singing ... well live ... At the #iheartconcertonfox My evening just got better after seeing their performance. Donate guys if you can #iwantitthatway #covid_19 #raiseaglass… https://www.instagram.com/p/B-Vst-7pNiD/?igshid=ikic6hp4u7ft,2020-03-30 01:17:32+00:00,0.0,0.0,,#iheartconcertonfox #iwantitthatway #covid_19 #raiseaglass,covid
510,KANE_4_LIFE,"5th Avenue, Manhattan. People seem to be listening finally. For now. #Coronavirusnyc #nycshutdown #Covid_19",2020-03-30 01:16:43+00:00,1.0,4.0,,#Coronavirusnyc #nycshutdown #Covid_19,covid
511,antkneebee,On Thursday I was sent home from work after being tested for COVID-19 due to possible exposure. I got my results on Saturday morning &amp; unfortunately it came back positive.,2020-03-30 01:15:58+00:00,0.0,19.0,,,covid
512,ad454,"Stay safe, healthy and funny! #SocialDistancing #Covid_19 ",2020-03-30 01:14:02+00:00,0.0,0.0,,#SocialDistancing #Covid_19,covid
513,mike_phillippi,Watching #iHeartConcertonFOX #Covid_19 #coronavirus #CoronavirusUSA,2020-03-30 01:06:54+00:00,0.0,0.0,,#iHeartConcertonFOX #Covid_19 #coronavirus #CoronavirusUSA,covid
514,QuaticCloud,It’s terrible to see people targeting a specific race over the #coronavirus we are all responsible. it’s important to not fear change and to not take things for granted. Like most say we are all connected so it’s up to us #Covid_19,2020-03-30 01:06:29+00:00,1.0,2.0,,#coronavirus #Covid_19,covid
515,stefpix,"Social distancing, covid . Brooklyn, March 27. #covid #covidnyc #socialdistancing #epidemic #covidlife #manhattanskyline @Brooklyn, New York https://www.instagram.com/p/B-VrK6DDjc1/?igshid=5btzh2xyqdys",2020-03-30 01:04:01+00:00,0.0,0.0,,#covid #covidnyc #socialdistancing #epidemic #covidlife #manhattanskyline,covid
516,speakea5y,I just signed a @theactionnet petition: Reclaim Our Homes: Rent Suspension Now! Sign here: https://actionnetwork.org/petitions/reclaim-our-homes-rent-suspension-now?source=twitter&amp; RT please! #rentstrike #RentStrike2020 #nyc @NYGovCuomo @NYGov #Covid_19 #nyccoronavirus #nycshutdown #Coronavirusnyc,2020-03-30 01:02:59+00:00,0.0,2.0,@TheActionNet @NYGovCuomo @NYGov,#rentstrike #RentStrike2020 #nyc #Covid_19 #nyccoronavirus #nycshutdown #Coronavirusnyc,covid
517,MarcieGPell,Está passando aí o concerto para o COVID-19?,2020-03-30 01:02:33+00:00,1.0,0.0,,,covid
518,gametullplay,Lil sumting while this #Covid_19 is hitting,2020-03-30 01:01:31+00:00,0.0,0.0,,#Covid_19,covid
519,stefpix,"#Doomsday #recordcover rooklyn, March 29. #covid #covidnyc #socialdistancing #epidemic #covidlife @Brooklyn, New York https://www.instagram.com/p/B-Vq3vEj_sN/?igshid=1tlnvqyb67fyp",2020-03-30 01:01:24+00:00,0.0,0.0,,#Doomsday #recordcover #covid #covidnyc #socialdistancing #epidemic #covidlife,covid
520,dcarolinaqp,"COVID-19Tracker a las 9:00 pm hora New York, 8:00 pm hora Colombia. Cifras aproximadas a nivel mundial. 715,301 infectados 143,678 recuperados 33,792 fallecidos #Coronavirus #CoronavirusPandemic",2020-03-30 01:01:02+00:00,0.0,1.0,,#Coronavirus #CoronavirusPandemic,covid
521,ashleyjennaNYC,#Covid_19 #SocialDistancing #NYC – at Times Square,2020-03-30 01:01:01+00:00,0.0,1.0,,#Covid_19 #SocialDistancing #NYC,covid
522,yousefkawar,Mood from #NYC to the whole world to fight this #pandemic I’m saying hello to all #coronavirus #virus #nyc #newyork #music #guitarist #italy #spain #world #Covid_19 #art #people #earth #union #oneworld #friends,2020-03-30 00:57:40+00:00,1.0,0.0,,#NYC #pandemic #coronavirus #virus #nyc #newyork #music #guitarist #italy #spain #world #Covid_19 #art #people #earth #union #oneworld #friends,covid
523,ashincognegro,I really would like to get a covid test without having to go to the hospital. I’ve been up and down for a week now.,2020-03-30 00:57:01+00:00,0.0,0.0,,,covid
524,zchin3950,Smh first case of someone I personally know dying to Covid-19 please everyone stay home,2020-03-30 00:56:16+00:00,0.0,5.0,,,covid
525,martinroche1118,"And this is the same hospital I was born at, so sad to see this. Prayers go out to everyone being affected. #Covid_19",2020-03-30 00:56:00+00:00,0.0,0.0,,#Covid_19,covid
526,RichValdes,Yes! That IS a cardboard box on 34th Street and 8th Avenue! Talk about shelter-in-place. This is right across from New Yorker Hotel by Madison Square Garden. #NYlockdown #Covid_19,2020-03-30 00:53:24+00:00,4.0,14.0,,#NYlockdown #Covid_19,covid
527,brownroundboi,"@NYGovCuomo now wants those who are poor to suffer during #Covid_19 by slashing #Medicaid. The state doesn't care about #Disabled &amp; Elderly ppl. Our resources are being cut. ""NY has eliminated some 20,000 beds through hospital closures, budget cuts....""",2020-03-30 00:53:06+00:00,0.0,0.0,@NYGovCuomo,#Covid_19 #Medicaid #Disabled,covid
528,janna_bastone,"TY 4prayers, my friend is Catholic, grateful 4the support.Been texting her brother today& even HE can’t get info on her condition. All we know is she’s in a private room & getting good care. I’m assuming she’s suspected #Covid_19 if private rm. pics from 2019close the camps rally https://twitter.com/janna_bastone/status/1244052234268282880",2020-03-30 00:45:15+00:00,0.0,1.0,,#Covid_19,covid
529,AntoniaBowring,Connecting Meaningfully during Covid https://www.ab-strategies.com/blog-posts/year/month/day/post-title-4g3yk,2020-03-30 00:44:09+00:00,0.0,0.0,,,covid
530,comickatie,NYC!! Every night at 7pm we cheer for our people on the front lines #NYCLockdown #Covid_19,2020-03-30 00:43:36+00:00,2.0,5.0,,#NYCLockdown #Covid_19,covid
531,DaveCarlinTV,"As millions in #NYC stay at home to help stop the spread of coronavirus, volunteers are not giving up their missions to help the most vulnerable among us. @chunrosenkranz @CBSNewYork @DaveCarlinTV #coronavirus #covid #homeless",2020-03-30 00:43:25+00:00,0.0,1.0,@chunrosenkranz @CBSNewYork @DaveCarlinTV,#NYC #coronavirus #covid #homeless,covid
532,BushwickLife,"Bushwick in the time of COVID-19. Bushwick, Brooklyn, NYC #brooklyn #Coronavirusnyc #bushwick #thisbushwicklife",2020-03-30 00:42:09+00:00,0.0,0.0,,#brooklyn #Coronavirusnyc #bushwick #thisbushwicklife,covid
533,BushwickLife,"Bushwick in the time of COVID-19. Bushwick, Brooklyn, NYC #brooklyn #Coronavirusnyc #bushwick #thisbushwicklife",2020-03-30 00:41:39+00:00,0.0,1.0,,#brooklyn #Coronavirusnyc #bushwick #thisbushwicklife,covid
534,Kaitruggiero,My mom just said she’s keeping a 6ft+ distance from my dad. When I pointed out they live in the same house her response was “yea but we don’t sleep in the same room so we can make this work.” #coronavirus #Covid_19 #QuarantineLife #Quarantine #quoteoftheday #quarantinequotes,2020-03-30 00:40:42+00:00,1.0,3.0,,#coronavirus #Covid_19 #QuarantineLife #Quarantine #quoteoftheday #quarantinequotes,covid
535,jazza2z,We need Medicare4All so that people don’t die needlessly due to Corporate greed! The Covid-19 pandemic should enable the body politic to be honest. Older Dem Biden Supporters— Repub &amp; Dems are planning to sacrifice your asses due to the shortage ventilators. Wake Up! #Bernie2020,2020-03-30 00:39:23+00:00,0.0,2.0,,#Bernie2020,covid
536,TripLangley,This is not an unsound assumption to make. But don’t for a second let it make you think the American govt handled this well. #Covid_19,2020-03-30 00:38:41+00:00,0.0,0.0,,#Covid_19,covid
537,RobAbramowitz,"Idiocy and greed did this. #COVID19 Nearly a dozen @LibertyU students have COVID-19 symptoms after school reopened, NYT reports ",2020-03-30 00:35:54+00:00,0.0,1.0,@LibertyU,#COVID19,covid
538,SanaHava,Thanks for sharing this amazing COVID resource @DrChristianPean !,2020-03-30 00:33:32+00:00,0.0,1.0,@DrChristianPean,,covid
539,MatthewZachary,Just another reminder to only listen to the @CDCgov and not anyone in the administration. #Covid_19,2020-03-30 00:30:43+00:00,0.0,1.0,@CDCgov,#Covid_19,covid
540,Next__Up23,Covid 19 wilding,2020-03-30 00:28:41+00:00,1.0,2.0,,,covid
541,ForOurBabies76,45 said if between 100000 and 200000 people die from the #Covid_19 the administration did well. HORRIFIC BLESSINGS TO ALL OF US!,2020-03-30 00:27:53+00:00,0.0,2.0,,#Covid_19,covid
542,REAL__AG,"#covid_19 @Newark, New Jersey https://www.instagram.com/p/B-Vm-FrF8qC/?igshid=9ak7iuwpoqpx",2020-03-30 00:27:18+00:00,0.0,0.0,,#covid_19,covid
543,Dadhatsnokids,Yes it’s been said but here we go again fuck COVID-19,2020-03-30 00:26:38+00:00,1.0,1.0,,,covid
544,JacquesJLR,"Escríbele!, capaz cayó con COVID",2020-03-30 00:24:14+00:00,0.0,1.0,,,covid
545,museumsNYC,"Life feels so #surreal lately! But we gonna get through this if we do all we can, #StayHome #StayHealthy #HelpEachOther #Covid_19⁣ ⁣ - - - - - - - - - - - - - - - - ⁣ ⁣ The Empire of Light, II by René Magritte, Oil… https://www.instagram.com/p/B-Vmi9pFogl/?igshid=6mnbutjl0bbp",2020-03-30 00:23:36+00:00,0.0,1.0,,#surreal #StayHome #StayHome #StayHealthy #HelpEachOther #Covid_19,covid
546,Mishap2121,"7 pm in New York, cheering on our city’s healthcare heroes. (And the dogs chimed in too!) I love my city! #nycstrong #Covid_19",2020-03-30 00:23:23+00:00,9.0,21.0,,#nycstrong #Covid_19,covid
547,TsMommaFrancine,PSA Safe Grocery Shopping in COVID-19 Pandemic UPDATED!!! www.DrJef... https://youtu.be/sjDuwc9KBps via @YouTube. THIS IS A VIDEO EVERYONE SHOULD SEE!!! ,2020-03-30 00:22:49+00:00,0.0,0.0,@YouTube,,covid
548,KatzAndrewS,"For now, they are keeping her until the COVID test comes back (though on the off chance she’s negative, that long in the ER isn’t great). But I’m SO thankful for her doctors giving her around-the-clock care &amp; doing their best under the circumstances. And for all your prayers ",2020-03-30 00:18:24+00:00,0.0,32.0,,,covid
549,KatzAndrewS,THANK YOU for all the prayers & well wishes. I never ask for things like that but the outpouring of support has been amazing . Update: -my mom spoke to her &amp; she’s fighting through -it’ll be 3-5 days until they can confirm if she has COVID but they’re treating her like she does,2020-03-30 00:18:23+00:00,0.0,4.0,,,covid
550,doctorira,"Wondering about #COVID testing. You hear so much and hard to figure out whats really going on. Pathologist Dr. @GaryProcop of @ClevelandClinic will be breaking down how testing works, where its going and more with me on @NYUDocs @siriusXM Monday at 8AM ET.",2020-03-30 00:15:16+00:00,0.0,12.0,@GaryProcop @ClevelandClinic @NYUDocs @SIRIUSXM,#COVID,covid
551,BroadwayPerform,Mrs. Elisa Saturday 12:30pm musical theatre class went absolutely perfect online!! #music #musicaltheatre #musical #theatre #theater #perfect #stayhome #stayhealthy #staysafe #corona #coronavirus #covid_19… https://www.instagram.com/p/B-VlSZtDACn/?igshid=1ra0m255j591,2020-03-30 00:12:36+00:00,0.0,0.0,,#music #musicaltheatre #musical #theatre #theater #perfect #stayhome #stayhome #stayhealthy #staysafe #corona #coronavirus #covid_19,covid
552,PrairiesDawn,"This is all about simulation, racing ahead, labeling, and then being in total shock that your motto proved right. There is no wrong time. #COVID",2020-03-30 00:10:05+00:00,0.0,0.0,,#COVID,covid
553,PhyllisSchulz,"My husband has a fever and was exposed to #Covid_19. We couldn’t get any Tylenol due to hoarding and he’s not eligible for testing in NYC because he’s not at risk. So, no, I don’t give a shit about anyone’s ratings. #StayTheFHome",2020-03-30 00:07:09+00:00,0.0,4.0,,#Covid_19 #StayTheFHome,covid
554,4Alexispeguero,Y Usted Q Dijo Q El COVID-19 El Gobierno Lo Estaba Utilizando Para Sacar Un Tema De la Palestra Pública,2020-03-30 00:04:28+00:00,0.0,2.0,,,covid
555,PrairiesDawn,"Most Venomous Animals In The World You Should Watch Out For! https://youtu.be/oCulk1DVPqE via @YouTube Just hearing there’s a threat in the ocean called “box jelly” don’t make me feel good. I mean, we didn’t know there was a “big Corona” out there either. #aquarium #COVID",2020-03-30 00:02:45+00:00,0.0,0.0,@YouTube,#aquarium #COVID,covid
556,McmahonMorgan,Putting deceased COVID 19 victims in a refrigerated trailer outside hospital. ,2020-03-30 00:01:21+00:00,2.0,1.0,,,covid
557,ginatonicnyc,Do dating apps in the age of Covid give anyone flashbacks to AIM chat room sexting?,2020-03-29 23:56:07+00:00,0.0,9.0,,,covid
558,inkstainedtatoo,Quarantine portrait by tat2flaco Contact the homie for commissions. #covid_19 #nurse #stayhome #stayhealthy @InkStained Tattoo Studio https://www.instagram.com/p/B-VjXzDgMsG/?igshid=1m0t765010j21,2020-03-29 23:55:52+00:00,0.0,0.0,,#covid_19 #nurse #stayhome #stayhome #stayhealthy,covid
559,fanto1977,"Is China hiding COVID-19 death toll? 21 million cell phones disappeared, why? https://www.ibtimes.sg/A000Aoe via @IBTimesSG @RealJamesWoods what’s your take on this",2020-03-29 23:54:17+00:00,0.0,0.0,@IBTimesSG @RealJamesWoods,,covid
560,boibloo,Covid got my wanting to shoot my shot ,2020-03-29 23:53:23+00:00,0.0,0.0,,,covid
561,molo011,This is the hospital most of my patients go to. We already have a couple patients who are positive. My heart is pounding. This is is beyond terrifying. #Covid_19 #brooklyn,2020-03-29 23:53:05+00:00,0.0,0.0,,#Covid_19 #brooklyn,covid
562,ch_rehaan,Day 14 in quarantine 16 days more So far #Covid_19 #StayAtHomeAndStaySafe,2020-03-29 23:52:43+00:00,0.0,0.0,,#Covid_19 #StayAtHomeAndStaySafe,covid
563,iamderrickdeflo,"Some important information regarding #Covid_19 #coronavirus from @THECITYNY #flattenthecurve – at Queens, NY",2020-03-29 23:52:06+00:00,2.0,3.0,@THECITYNY,#Covid_19 #coronavirus #flattenthecurve,covid
564,denvernicole,The Gen Z couple next to me has their bed against the wall and they sit in it and talk 24 7. (and this was even before Covid!) I’m about to go nuts,2020-03-29 23:51:31+00:00,0.0,0.0,,,covid
565,duceman33,I’m inside a hospital in northern NJ ( a busy area) and there are some covid-19 patients but FAR from overwhelming,2020-03-29 23:47:34+00:00,0.0,5.0,,,covid
566,Trigonis,.@AskeBay I also just want to make sure no one can buy my items or make offers until this whole COVID-19 thing has subsided. Thanks again! @eBay,2020-03-29 23:45:52+00:00,0.0,0.0,@AskeBay @eBay,,covid
